No.	NAME	MW	AMW	Mv	Mp	Mi	nTA	nBM	RBN	RBF	nDB	nTB	nN	nO	nHM	nHet	nX	C%	N%	O%	nCsp3	nCsp2	Fsp3	max_conj_path	totalcharge
502	Piperacillin	516.61	8.3324193548387	0.642404838709676	0.658909677419354	1.13285322580645	10	12	6	0.0923076923076923	6	0	5	7	1	13	0	37.0967741935484	8.06451612903226	11.2903225806452	11	12	0.478260869565217	6	-1
503	LY097964	396.47	9.91174999999999	0.685645	0.7005675	1.1311725	7	10	5	0.119047619047619	5	0	5	5	2	12	0	35	12.5	12.5	5	9	0.357142857142857	9	-1
504	LY097964	396.47	9.91174999999999	0.685645	0.7005675	1.1311725	7	10	5	0.119047619047619	5	0	5	5	2	12	0	35	12.5	12.5	5	9	0.357142857142857	9	-1
505	Cefotaxime	454.51	9.88065217391304	0.682221739130435	0.688980434782609	1.13219347826087	8	11	8	0.166666666666667	6	0	5	7	2	14	0	34.7826086956522	10.8695652173913	15.2173913043478	6	10	0.375	9	-1
506	Cefuroxime	423.42	9.62318181818181	0.679284090909091	0.670322727272727	1.13345454545455	7	11	8	0.173913043478261	6	0	4	8	1	13	0	36.3636363636364	9.09090909090909	18.1818181818182	5	11	0.3125	9	-1
507	Nalidixic acid	231.25	8.25892857142857	0.662778571428572	0.671471428571429	1.12475714285714	5	9	2	0.0689655172413793	3	0	2	3	0	5	0	42.8571428571429	7.14285714285714	10.7142857142857	3	9	0.25	12	-1
508	Cephalothin	395.47	9.64560975609756	0.68609756097561	0.7069	1.11687317073171	6	10	7	0.162790697674419	5	0	2	6	2	10	0	39.0243902439024	4.8780487804878	14.6341463414634	6	10	0.375	5	-1
509	Ceftazidime	545.63	9.40741379310344	0.680296551724137	0.693475862068965	1.12775172413793	9	17	9	0.147540983606557	6	0	6	7	2	15	0	37.9310344827586	10.3448275862069	12.0689655172414	7	15	0.318181818181818	9	-1
510	Cefaclor	366.83	9.91432432432432	0.698254054054054	0.716983783783784	1.12108378378378	6	10	4	0.102564102564103	4	0	3	4	2	9	1	40.5405405405405	8.10810810810811	10.8108108108108	4	11	0.266666666666667	6	-1
511	Piperacillin	516.61	8.3324193548387	0.642404838709676	0.658909677419354	1.13285322580645	10	12	6	0.0923076923076923	6	0	5	7	1	13	0	37.0967741935484	8.06451612903226	11.2903225806452	11	12	0.478260869565217	6	-1
512	Cefotaxime	454.51	9.88065217391304	0.682221739130435	0.688980434782609	1.13219347826087	8	11	8	0.166666666666667	6	0	5	7	2	14	0	34.7826086956522	10.8695652173913	15.2173913043478	6	10	0.375	9	-1
513	Cephalothin	395.47	9.64560975609756	0.68609756097561	0.7069	1.11687317073171	6	10	7	0.162790697674419	5	0	2	6	2	10	0	39.0243902439024	4.8780487804878	14.6341463414634	6	10	0.375	5	-1
514	Cefoxitin	426.49	9.69295454545454	0.678777272727273	0.691888636363637	1.12498863636364	7	10	8	0.173913043478261	5	0	3	7	2	12	0	36.3636363636364	6.81818181818182	15.9090909090909	6	10	0.375	5	-1
515	Ceftazidime	545.63	9.40741379310344	0.680296551724137	0.693475862068965	1.12775172413793	9	17	9	0.147540983606557	6	0	6	7	2	15	0	37.9310344827586	10.3448275862069	12.0689655172414	7	15	0.318181818181818	9	-1
516	Piperacillin	516.61	8.3324193548387	0.642404838709676	0.658909677419354	1.13285322580645	10	12	6	0.0923076923076923	6	0	5	7	1	13	0	37.0967741935484	8.06451612903226	11.2903225806452	11	12	0.478260869565217	6	-1
517	Cefmetazole	470.59	10.2302173913043	0.688167391304348	0.710473913043479	1.13398913043478	7	10	9	0.1875	4	1	7	5	3	15	0	32.6086956521739	15.2173913043478	10.8695652173913	8	6	0.533333333333333	5	-1
518	Aztreonam	433.47	10.0806976744186	0.670548837209303	0.668997674418605	1.14145813953488	11	11	7	0.159090909090909	6	0	5	8	2	15	0	30.2325581395349	11.6279069767442	18.6046511627907	6	7	0.461538461538462	9	-2
519	Cefamandole	461.55	9.61562499999999	0.686958333333333	0.703954166666667	1.12834166666667	6	15	7	0.137254901960784	4	0	6	5	2	13	0	37.5	12.5	10.4166666666667	6	12	0.333333333333333	6	-1
520	Nalidixic acid	231.25	8.25892857142857	0.662778571428572	0.671471428571429	1.12475714285714	5	9	2	0.0689655172413793	3	0	2	3	0	5	0	42.8571428571429	7.14285714285714	10.7142857142857	3	9	0.25	12	-1
521	Cefoxitin	426.49	9.69295454545454	0.678777272727273	0.691888636363637	1.12498863636364	7	10	8	0.173913043478261	5	0	3	7	2	12	0	36.3636363636364	6.81818181818182	15.9090909090909	6	10	0.375	5	-1
522	Ceftriaxone	552.63	10.6275	0.708524999999999	0.715688461538461	1.13217307692308	9	13	8	0.145454545454545	8	0	8	7	3	18	0	34.6153846153846	15.3846153846154	13.4615384615385	6	12	0.333333333333333	9	-2
523	Nalidixic acid	231.25	8.25892857142857	0.662778571428572	0.671471428571429	1.12475714285714	5	9	2	0.0689655172413793	3	0	2	3	0	5	0	42.8571428571429	7.14285714285714	10.7142857142857	3	9	0.25	12	-1
524	Nalidixic acid	231.25	8.25892857142857	0.662778571428572	0.671471428571429	1.12475714285714	5	9	2	0.0689655172413793	3	0	2	3	0	5	0	42.8571428571429	7.14285714285714	10.7142857142857	3	9	0.25	12	-1
525	Cefamandole	461.55	9.61562499999999	0.686958333333333	0.703954166666667	1.12834166666667	6	15	7	0.137254901960784	4	0	6	5	2	13	0	37.5	12.5	10.4166666666667	6	12	0.333333333333333	6	-1
526	Sulbenicillin	412.48	9.59255813953488	0.676934883720931	0.693444186046512	1.12113488372093	9	11	5	0.111111111111111	5	0	2	7	2	11	0	37.2093023255814	4.65116279069767	16.2790697674419	7	9	0.4375	6	-2
527	BL-S217	437.54	9.11541666666666	0.66545	0.690222916666667	1.12318541666667	7	11	8	0.16	5	0	3	6	2	11	0	37.5	6.25	12.5	7	11	0.388888888888889	6	0
528	Cefotaxime	454.51	9.88065217391304	0.682221739130435	0.688980434782609	1.13219347826087	8	11	8	0.166666666666667	6	0	5	7	2	14	0	34.7826086956522	10.8695652173913	15.2173913043478	6	10	0.375	9	-1
529	Cefaclor	366.83	9.91432432432432	0.698254054054054	0.716983783783784	1.12108378378378	6	10	4	0.102564102564103	4	0	3	4	2	9	1	40.5405405405405	8.10810810810811	10.8108108108108	4	11	0.266666666666667	6	-1
530	Cefotaxime	454.51	9.88065217391304	0.682221739130435	0.688980434782609	1.13219347826087	8	11	8	0.166666666666667	6	0	5	7	2	14	0	34.7826086956522	10.8695652173913	15.2173913043478	6	10	0.375	9	-1
531	Nocardicin B	499.5	8.46610169491525	0.652938983050846	0.649942372881355	1.13257966101695	9	17	11	0.180327868852459	5	0	4	9	0	13	0	38.9830508474576	6.77966101694915	15.2542372881356	6	17	0.260869565217391	10	-1
532	Piperacillin	516.61	8.3324193548387	0.642404838709676	0.658909677419354	1.13285322580645	10	12	6	0.0923076923076923	6	0	5	7	1	13	0	37.0967741935484	8.06451612903226	11.2903225806452	11	12	0.478260869565217	6	-1
533	Cefmetazole	470.59	10.2302173913043	0.688167391304348	0.710473913043479	1.13398913043478	7	10	9	0.1875	4	1	7	5	3	15	0	32.6086956521739	15.2173913043478	10.8695652173913	8	6	0.533333333333333	5	-1
534	Ceftriaxone	552.63	10.6275	0.708524999999999	0.715688461538461	1.13217307692308	9	13	8	0.145454545454545	8	0	8	7	3	18	0	34.6153846153846	15.3846153846154	13.4615384615385	6	12	0.333333333333333	9	-2
535	Sulbenicillin	412.48	9.59255813953488	0.676934883720931	0.693444186046512	1.12113488372093	9	11	5	0.111111111111111	5	0	2	7	2	11	0	37.2093023255814	4.65116279069767	16.2790697674419	7	9	0.4375	6	-2
536	Cefuroxime	423.42	9.62318181818181	0.679284090909091	0.670322727272727	1.13345454545455	7	11	8	0.173913043478261	6	0	4	8	1	13	0	36.3636363636364	9.09090909090909	18.1818181818182	5	11	0.3125	9	-1
537	Ceftizoxime	382.44	10.3362162162162	0.699972972972973	0.709764864864865	1.13058648648649	6	10	5	0.128205128205128	5	0	5	5	2	12	0	35.1351351351351	13.5135135135135	13.5135135135135	4	9	0.307692307692308	9	-1
538	Ceftizoxime	382.44	10.3362162162162	0.699972972972973	0.709764864864865	1.13058648648649	6	10	5	0.128205128205128	5	0	5	5	2	12	0	35.1351351351351	13.5135135135135	13.5135135135135	4	9	0.307692307692308	9	-1
539	LY097964	396.47	9.91174999999999	0.685645	0.7005675	1.1311725	7	10	5	0.119047619047619	5	0	5	5	2	12	0	35	12.5	12.5	5	9	0.357142857142857	9	-1
540	Piperacillin	516.61	8.3324193548387	0.642404838709676	0.658909677419354	1.13285322580645	10	12	6	0.0923076923076923	6	0	5	7	1	13	0	37.0967741935484	8.06451612903226	11.2903225806452	11	12	0.478260869565217	6	-1
541	BL-S217	437.54	9.11541666666666	0.66545	0.690222916666667	1.12318541666667	7	11	8	0.16	5	0	3	6	2	11	0	37.5	6.25	12.5	7	11	0.388888888888889	6	0
542	Cephalothin	395.47	9.64560975609756	0.68609756097561	0.7069	1.11687317073171	6	10	7	0.162790697674419	5	0	2	6	2	10	0	39.0243902439024	4.8780487804878	14.6341463414634	6	10	0.375	5	-1
543	Piperacillin	516.61	8.3324193548387	0.642404838709676	0.658909677419354	1.13285322580645	10	12	6	0.0923076923076923	6	0	5	7	1	13	0	37.0967741935484	8.06451612903226	11.2903225806452	11	12	0.478260869565217	6	-1
544	Cefaclor	366.83	9.91432432432432	0.698254054054054	0.716983783783784	1.12108378378378	6	10	4	0.102564102564103	4	0	3	4	2	9	1	40.5405405405405	8.10810810810811	10.8108108108108	4	11	0.266666666666667	6	-1
545	Nalidixic acid	231.25	8.25892857142857	0.662778571428572	0.671471428571429	1.12475714285714	5	9	2	0.0689655172413793	3	0	2	3	0	5	0	42.8571428571429	7.14285714285714	10.7142857142857	3	9	0.25	12	-1
546	BL-S217	437.54	9.11541666666666	0.66545	0.690222916666667	1.12318541666667	7	11	8	0.16	5	0	3	6	2	11	0	37.5	6.25	12.5	7	11	0.388888888888889	6	0
547	Cefuroxime	423.42	9.62318181818181	0.679284090909091	0.670322727272727	1.13345454545455	7	11	8	0.173913043478261	6	0	4	8	1	13	0	36.3636363636364	9.09090909090909	18.1818181818182	5	11	0.3125	9	-1
548	Nalidixic acid	231.25	8.25892857142857	0.662778571428572	0.671471428571429	1.12475714285714	5	9	2	0.0689655172413793	3	0	2	3	0	5	0	42.8571428571429	7.14285714285714	10.7142857142857	3	9	0.25	12	-1
549	Piperacillin	516.61	8.3324193548387	0.642404838709676	0.658909677419354	1.13285322580645	10	12	6	0.0923076923076923	6	0	5	7	1	13	0	37.0967741935484	8.06451612903226	11.2903225806452	11	12	0.478260869565217	6	-1
550	Cephaloglycin	404.46	8.79260869565217	0.66285	0.676136956521739	1.12576739130435	7	11	7	0.145833333333333	5	0	3	6	1	10	0	39.1304347826087	6.52173913043478	13.0434782608696	6	12	0.333333333333333	6	-1
551	Nocardicin B	499.5	8.46610169491525	0.652938983050846	0.649942372881355	1.13257966101695	9	17	11	0.180327868852459	5	0	4	9	0	13	0	38.9830508474576	6.77966101694915	15.2542372881356	6	17	0.260869565217391	10	-1
552	Nalidixic acid	231.25	8.25892857142857	0.662778571428572	0.671471428571429	1.12475714285714	5	9	2	0.0689655172413793	3	0	2	3	0	5	0	42.8571428571429	7.14285714285714	10.7142857142857	3	9	0.25	12	-1
553	LY097964	396.47	9.91174999999999	0.685645	0.7005675	1.1311725	7	10	5	0.119047619047619	5	0	5	5	2	12	0	35	12.5	12.5	5	9	0.357142857142857	9	-1
554	BL-S217	437.54	9.11541666666666	0.66545	0.690222916666667	1.12318541666667	7	11	8	0.16	5	0	3	6	2	11	0	37.5	6.25	12.5	7	11	0.388888888888889	6	0
555	Piperacillin	516.61	8.3324193548387	0.642404838709676	0.658909677419354	1.13285322580645	10	12	6	0.0923076923076923	6	0	5	7	1	13	0	37.0967741935484	8.06451612903226	11.2903225806452	11	12	0.478260869565217	6	-1
556	Cephalosporin C	400.43	8.89844444444444	0.642682222222222	0.644695555555556	1.13786888888889	8	6	10	0.217391304347826	6	0	3	8	1	12	0	33.3333333333333	6.66666666666667	17.7777777777778	8	7	0.533333333333333	4	-1
557	Cefoxitin	426.49	9.69295454545454	0.678777272727273	0.691888636363637	1.12498863636364	7	10	8	0.173913043478261	5	0	3	7	2	12	0	36.3636363636364	6.81818181818182	15.9090909090909	6	10	0.375	5	-1
558	BL-S217	437.54	9.11541666666666	0.66545	0.690222916666667	1.12318541666667	7	11	8	0.16	5	0	3	6	2	11	0	37.5	6.25	12.5	7	11	0.388888888888889	6	0
559	BL-S217	437.54	9.11541666666666	0.66545	0.690222916666667	1.12318541666667	7	11	8	0.16	5	0	3	6	2	11	0	37.5	6.25	12.5	7	11	0.388888888888889	6	0
560	Nocardicin B	499.5	8.46610169491525	0.652938983050846	0.649942372881355	1.13257966101695	9	17	11	0.180327868852459	5	0	4	9	0	13	0	38.9830508474576	6.77966101694915	15.2542372881356	6	17	0.260869565217391	10	-1
561	Cephaloglycin	404.46	8.79260869565217	0.66285	0.676136956521739	1.12576739130435	7	11	7	0.145833333333333	5	0	3	6	1	10	0	39.1304347826087	6.52173913043478	13.0434782608696	6	12	0.333333333333333	6	-1
562	Cephaloglycin	404.46	8.79260869565217	0.66285	0.676136956521739	1.12576739130435	7	11	7	0.145833333333333	5	0	3	6	1	10	0	39.1304347826087	6.52173913043478	13.0434782608696	6	12	0.333333333333333	6	-1
563	Cephalothin	395.47	9.64560975609756	0.68609756097561	0.7069	1.11687317073171	6	10	7	0.162790697674419	5	0	2	6	2	10	0	39.0243902439024	4.8780487804878	14.6341463414634	6	10	0.375	5	-1
564	BL-S217	437.54	9.11541666666666	0.66545	0.690222916666667	1.12318541666667	7	11	8	0.16	5	0	3	6	2	11	0	37.5	6.25	12.5	7	11	0.388888888888889	6	0
565	Cefotaxime	454.51	9.88065217391304	0.682221739130435	0.688980434782609	1.13219347826087	8	11	8	0.166666666666667	6	0	5	7	2	14	0	34.7826086956522	10.8695652173913	15.2173913043478	6	10	0.375	9	-1
566	Ceftriaxone	552.63	10.6275	0.708524999999999	0.715688461538461	1.13217307692308	9	13	8	0.145454545454545	8	0	8	7	3	18	0	34.6153846153846	15.3846153846154	13.4615384615385	6	12	0.333333333333333	9	-2
567	Cephalothin	395.47	9.64560975609756	0.68609756097561	0.7069	1.11687317073171	6	10	7	0.162790697674419	5	0	2	6	2	10	0	39.0243902439024	4.8780487804878	14.6341463414634	6	10	0.375	5	-1
568	Cefotaxime	454.51	9.88065217391304	0.682221739130435	0.688980434782609	1.13219347826087	8	11	8	0.166666666666667	6	0	5	7	2	14	0	34.7826086956522	10.8695652173913	15.2173913043478	6	10	0.375	9	-1
569	Cephalothin	395.47	9.64560975609756	0.68609756097561	0.7069	1.11687317073171	6	10	7	0.162790697674419	5	0	2	6	2	10	0	39.0243902439024	4.8780487804878	14.6341463414634	6	10	0.375	5	-1
570	Cephalothin	395.47	9.64560975609756	0.68609756097561	0.7069	1.11687317073171	6	10	7	0.162790697674419	5	0	2	6	2	10	0	39.0243902439024	4.8780487804878	14.6341463414634	6	10	0.375	5	-1
