name,Permeability coefficient,Canonical SMILES,glide rotatable bonds,docking score,glide ligand efficiency,glide ligand efficiency sa,glide ligand efficiency ln,glide gscore,glide lipo,glide hbond,glide rewards,glide evdw,glide ecoul,glide erotb,glide esite,glide emodel,glide energy,glide einternal,res:A132 vdw,res:A132 coul,res:A132 hbond,res:A132 dist,res:A132 Eint,res:A117 vdw,res:A117 coul,res:A117 hbond,res:A117 dist,res:A117 Eint,res:A113 vdw,res:A113 coul,res:A113 hbond,res:A113 dist,res:A113 Eint,res:A82 vdw,res:A82 coul,res:A82 hbond,res:A82 dist,res:A82 Eint,res:A42 vdw,res:A42 coul,res:A42 hbond,res:A42 dist,res:A42 Eint,res:A16 vdw,res:A16 coul,res:A16 hbond,res:A16 dist,res:A16 Eint,A:102(TYR) HAccep nn,A:102(TYR) HPhob,A:106(TYR) HPhob,A:113(ASP) HDonor nc,A:113(ASP) HDonor cn,A:113(ASP) HDonor nn,A:113(ASP) Salt,A:117(GLU) HDonor nc,A:117(GLU) HDonor cn,A:117(GLU) HDonor nn,A:117(GLU) HDonor cc,A:117(GLU) Salt,A:118(PHE) HDonor nc,A:118(PHE) HPhob,A:119(GLY) HDonor nc,A:119(GLY) HDonor nn,A:123(ALA) HDonor nn,A:132(ARG) HAccep nn,A:132(ARG) HAccep cn,A:132(ARG) Salt,A:132(ARG) PiCat,A:14(TYR) PiEdge,A:14(TYR) HPhob,A:16(LYS) HAccep cn,A:16(LYS) PiCat,A:16(LYS) HPhob,A:20(LEU) HPhob,A:310(TYR) HPhob,A:339(GLN) HDonor nc,A:339(GLN) HDonor nn,A:339(GLN) HPhob,A:340(PHE) HDonor nc,A:340(PHE) Salt,A:340(PHE) PiCat,A:38(MET) HPhob,A:40(TYR) PiEdge,A:40(TYR) HPhob,A:42(ARG) HAccep nn,A:42(ARG) HAccep cn,A:42(ARG) HAccep cc,A:42(ARG) HAccep nc,A:42(ARG) Salt,A:42(ARG) PiCat,A:42(ARG) HPhob,A:46(LYS) HAccep cn,A:60(GLN) HAccep nn,A:62(GLU) HDonor nc,A:62(GLU) HDonor cn,A:62(GLU) HDonor nn,A:82(ARG) HAccep nn,A:82(ARG) HAccep cn,A:82(ARG) HAccep cc,A:82(ARG) HAccep nc,A:82(ARG) Salt,Charge_+,Charge_+ +,Charge_+ - -,Charge_+ - - -,Charge_-,Charge_- -,Charge_neutral,Charge_±
2-2,1647,Brc1ccc(S(=O)(O[C@H]2[C@H]3OC[C@@H]([C@H]3OC2)[NH3+])=O)cc1,-0.5739690813070901,-0.8909116113061766,-0.9675165315116677,-1.0935390041462736,-1.0652156370586732,-0.8909116113061766,0.778940358590251,0.5271570443961343,0.22764507171714318,0.21906762187034903,-1.3679537240897797,0.04570878509625073,-0.637317266560997,-0.935963750392385,-0.705780845056734,-0.5574247621391245,0.3158151394173685,0.722151197915749,0.7644800018836546,0.3456291782351468,0.7266685188868337,-0.23607150344389946,-0.7116170761560187,0.5895420863540805,-0.6985418518809979,-0.7217300344076407,1.4037692791674241,-1.502343163630622,-2.2493923417777375,-1.1136403556639909,-1.4551823248780777,-0.37138383247118223,0.6556573350008347,0.6585667166913672,0.27185378056544374,0.6487961421173186,-0.09493067872510537,0.6346514506864218,0.7250066471107897,0.5442020578773235,0.638578595514412,-0.041565070471241784,0.6084147666618329,0.7320044192173585,0.07326223444221103,0.6078081969673245,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2-29,407,COc1ccc(C2)c3c1O[C@@H]4C(C(OC)=C[C@@H]5[C@H]2[N@H+](CC[C@@]453)C)=O,-0.9635221039992662,-0.513564020802599,-0.11358164853263321,-0.25833034238578106,-0.4412781802030611,-0.513564020802599,1.312308226273736,0.05042787727088181,-0.33075600535849675,0.6579353935418708,-0.21966282735644552,-0.9876617540316796,0.3325981750388271,0.04277258763379503,0.27332056358591533,-1.1232388844055037,-1.5015231986375346,0.5528293162831083,-0.923997861041828,-0.8570157914413601,0.5118009021083202,0.4617160965520024,-0.9813645955531747,-1.4355223695175325,-0.5336641967649066,-0.9390741957848264,-0.9914309086903944,-0.5638808644660631,0.6918186599508789,-0.5511585722495767,-0.6009957417178676,-2.2249339904249403,0.5430702833141186,-0.5315032002662233,-0.8612518725979277,0.4997407010135542,-0.42203262753312454,0.6288131282867605,-0.3458720204137742,-0.7478143292838488,0.6204065605121506,0.6688971903097789,0.5665835515177458,-0.05842842572718052,0.8799832014842423,0.6029797660786552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2-100,18,COc1ccc(C=C[C@@]2(C3=CC(C(OC)=C2)=O)CC[N+](C)(C)[O-])c3c1O,0.59468998676944,-0.44996992551258796,0.15032723676271328,-0.00023572227016594856,-0.2784566971365262,-0.44996992551258796,0.884272807470922,-0.2066399613236296,0.13487905266098893,-0.6293998860098514,-0.3770332937565297,-0.27170064147191236,0.3770492561430065,-0.5808141316795055,-0.6231205450460582,-0.025704009903419086,-0.11790533378255248,-0.6811860193035623,-2.515930171143555,-0.927693459257954,-0.684641472765763,-1.0400133276691452,0.5090359674087401,0.5895420863540805,-0.5793355923621593,0.42484100087510956,-1.3075766289556783,0.5856002185577381,0.6929761201599981,-0.4544766020681113,0.5372389972284906,-0.36014451182304014,-0.5441287555613202,-1.459143853080442,-0.845127487510587,-0.5528363646617667,-0.7072457259145746,-0.4979804568608233,0.2648062182771363,-0.40553114285555947,-0.5207385406960111,0.6379289124937698,-0.6722908513810061,-0.34447593364168205,-0.40257065379115253,-0.639178242026626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2-7,458,COc(c1)ccc2c1c([C@@H]3SC(N4[C@H]3C[C@H](CC4)[C@H](C[NH3+])C=C)=O)ccn2,0.20513696407726226,-0.9666379435572494,0.010797886757206577,-0.2432596652702951,-0.7069888673628764,-0.9666379435572494,0.5826088132580259,0.2986277124887082,0.4873411328032587,-1.0336237122319951,-1.1701793103999532,-0.044979622494653294,-0.09152818698207005,-1.2690640471010326,-1.3626088039718218,0.9396456258432616,-1.5750688771199637,0.866954574282839,0.5014499851291024,-0.9217899327815674,0.8250441865633368,-0.22998514565658346,-0.8797310173472273,0.5229422776855001,-0.7336836852456498,-0.8878453823972129,0.3866657420379142,-1.355899718190648,-1.4989127353844616,-1.016043707628428,-1.3458168786556775,0.6525004929323397,0.7353075781628712,0.5618345089951793,0.3591742492099783,0.7467360321336417,0.8928019419193645,0.711347844882403,0.54969075214517,1.7549258420577576,0.7430144030192808,1.2228488813767597,0.632738539222767,0.3175333638747056,2.4479656837422716,0.6994662664100127,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2-14,0,O[C@H]1[C@H]2OC[C@@H]([C@H]2OC1)[NH3+],-1.3530751266914425,-0.4144152267352272,-4.270984964614262,-3.399912035323598,-1.7775435728495437,-0.4144152267352272,-0.7637990056700278,0.9808730122008762,-2.093249116988784,1.7565123324127119,0.9975426879488123,-0.9876617540316796,1.0889248940977616,1.5063387934851473,1.7050658375509173,-1.1786355369901305,1.3061445742929987,0.46275889585254476,0.7644800018836546,2.343802348779584,0.4924841240159784,1.3079190501601006,0.05203730240892678,0.5895420863540805,2.097751854639416,0.15398768754508502,1.0212278697229586,0.23989137751067838,0.6929761201599981,2.5487751160683842,0.2815991461845867,1.7585160565182627,0.6358456439979773,0.6585667166913672,2.705440385962732,0.668004219582392,0.3646951584673018,0.6393143106141382,0.7250066471107897,1.5790885574216307,0.6561607701246293,-1.161747492182481,0.7652740918822547,0.7320044192173585,-0.9113516173017105,0.704686032581513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4-9,922,O=C(C)OC12C(CC3(C2)C(c4c(C3CC1)cccc4C)C[NH3+])=C,-0.5739690813070895,0.3660580697794265,0.23508022336518153,0.26609466473936466,0.3419153033082154,0.3660580697794265,-1.0579114504751799,0.2623524539570468,0.03145646039863028,0.6327335811196704,0.512473433278157,-0.5342197160771605,0.505277712902417,0.6481154748660635,0.7084496630909173,-0.316713622125961,0.6937134639866582,0.6452588282308092,0.7644800018836546,0.5876470740429086,0.6592941736378577,0.8705309028046954,-0.15722745024991822,0.5895420863540805,0.6851105859138537,-0.08725742988676231,0.5141897449303554,-0.26638496586367294,0.24476349695031424,0.35014374023042866,-0.24602233319593414,0.3045863925561654,0.7429971005122861,0.4344694691591615,0.3861269048876919,0.747820363432441,-0.2102173002333442,0.6993936003931256,0.4890310296410543,0.8661357362499655,0.6998902073194044,-0.9508569271467335,0.6964676502094512,-0.27642155645908856,-1.1858846075998013,0.6460146209268108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2-20,176,Brc1ccc(S(=O)(O[C@H]2[C@H]3OC[C@@H]([C@H]3OC2)[NH2+]C)=O)cc1,-0.18441605861491342,-0.3018362488147869,-0.42475380897262477,-0.47735247168934253,-0.41548368863866747,-0.3018362488147869,0.21974085534522259,0.868562633809914,0.39504239862606044,0.15164944334974717,-0.8622165984717828,-0.02350078911785987,-0.3657160912406733,-0.5399779604066594,-0.43645738638114967,-0.12890550475920565,0.7838598152691164,0.7716381441194081,0.7644800018836546,0.42812595980881346,0.7869936893797552,0.07584279557325833,-0.7207687819013247,0.5895420863540805,-0.7642105017207297,-0.7066281513786641,0.017558356091435138,-1.3052475770622398,-1.338409727261335,-1.01436010454822,-1.3090991244097108,-0.8802409193006302,0.7008408610049103,0.6585667166913672,-0.17052864206682375,0.6845483852763996,-1.645090732212739,0.6734372750503734,0.7250066471107897,0.29110997322704385,0.634088283377815,-1.6843193979660003,0.7864124841004974,0.7320044192173585,-0.5341173850764881,0.6979042334115515,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2-41,1,COc1ccc2c([C@]3(C(C=C2)=Cc4c(C3)nc5ccccc5n4)CC[NH+](C)C)c1O,0.20513696407726328,-0.3539756467946101,0.5617178374385309,0.41012015250534295,-0.019790714398617827,-0.3539756467946101,0.6231321679691992,1.076365303359508,0.2555446262019624,-1.3040878296985936,-0.4240168670018377,-0.4053467158164022,0.8964566075358035,-0.9393269202488602,-1.0706655543344759,0.31856891148580896,-1.982644089866097,0.6155902648223808,-0.5334582615353235,-1.1124670118114026,0.5634998244944199,-1.097114182800388,-0.8391569704763587,0.5895420863540805,-0.8792091758732974,-0.9146430941015133,-2.56209356374922,-0.823480423843146,0.5768947410063098,-0.846272609417583,-0.9215157878492534,-2.9396227593053905,0.5465720879053104,0.3882564204805102,-1.0969735100214644,0.49233991326055626,-0.874713781471527,0.5677960284307918,0.7250066471107897,-0.2696603482380135,0.5492839249375996,0.8525057839851367,0.44619826015865893,-0.5570748057616391,0.07809431817694722,0.4917947080492057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2-97,113,S(=O)(=O)(O[C@H]1[C@H]2OC[C@@H](OS(=O)(=O)c3ccc(N)cc3)[C@H]2OC1)c1ccc(N)cc1,0.59468998676944,-0.15143196190663014,0.643961534270646,0.534100270582811,0.16218585558140594,-0.15143196190663014,0.15363069402688703,-1.1649607063547922,1.2762023370248445,-1.914488588038236,-0.33439809847392016,0.3941431932086703,-1.0880002521956953,-1.1028173120568538,-1.395368893752377,-0.41628440928389,0.3506152864839342,-0.33334241631028344,0.030941219393812027,0.8063070998224182,-0.322959421177949,-0.04458606992544484,0.41099116550465786,-1.3634797595613517,-0.8882407412370715,0.40093295223474873,-0.8090519538196418,0.527909214422072,-0.9853590401434407,-0.3969096823139875,0.493928477712468,0.43665869576492905,-0.3538908463997275,0.6193516068238734,1.3606207887067925,-0.34362407184481075,-0.02346018329586303,-0.3730901143350885,0.7250066471107897,1.132201018480097,-0.3744050555786281,-1.6085914284408314,-0.6922180642930906,-2.837062000494475,-0.6956601740807133,-0.7830346752040542,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2-78,59,O=C1[C@@H]2[C@]3(C)C(=CNC(=O)CC3)CC[C@H]2[C@H](CCC#N)C(C)=C1,-0.9635221039992662,-0.3963016109162533,-0.18828201353211954,-0.29169855111510884,-0.38547282150764595,-0.3963016109162533,1.357496460645831,-0.4192337136876447,-0.4000949041912977,0.05930968050277475,0.1762389612285518,-0.5342197160771605,-0.7759932310440861,0.10342622507233352,0.14509028721381217,-0.9191499409277568,0.360767818102844,-0.5508534811590342,-1.0911259916679537,-1.1242410592919363,-0.5409669529773563,-0.772774864588343,0.5199872767839273,0.5895420863540805,-0.8161725693938238,0.4563802313187654,-2.8492263389800128,0.5312475998360986,0.6929761201599981,-0.8419807485754931,0.4232712491469993,-0.7032296001232082,-0.49303629599051785,-1.0585250462326299,-0.9448751512846597,-0.5072571943830844,0.36819012407710444,-0.3107601769261235,0.3516854038773416,-0.16382063006356892,-0.3016700822182134,1.211633126674136,-0.4499284812668338,-0.5848108057673097,0.2271726137242011,-0.3860820010670316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2-90,33,O=C(NC1CC1)[C@H]1[C@@H]2[C@@]3(C)[C@@H](O)[C@H](OC3=O)C=C2[C@H]2[C@]31CC(=C)[C@@](O)(C3)CC2,0.20513696407726226,-0.011806923713798302,0.5454683596237129,0.46716785840432384,0.21130092126902017,-0.011806923713798302,1.0050036976240386,-0.37999849825411797,0.4685112253547581,-1.4509321980356489,0.03526725109465159,-0.04975269657838455,-0.0874616594332159,-0.6245132371223892,-0.8800572026571242,0.48896561723656007,-1.0085633740032138,-0.4807818085072188,-0.05979767529796158,-0.8265803580178976,-0.501991790038863,-1.151492035101309,0.30559508514465367,-1.4985189371347953,-0.738336754312878,0.21050780018437293,-2.005413465528768,0.5315096263801711,-0.06144635823420553,-0.6185385161409085,0.4538214257162264,-0.7947002678844275,-0.4355976133042171,-0.15059169983059725,-0.6134603104715175,-0.44949147776952064,0.06452585056306233,-0.3974187825506572,-0.09128947427204612,-0.6565370541895094,-0.39869284644865227,0.6387029457982727,-0.44048753052199807,0.5823363245906443,-0.09540136557818464,-0.40601565573757026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2-31,232,COc1ccc2nccc([C@@H](O)[C@H]3[NH+]4C[C@H](C=C)[C@H](C3)CC4)c2c1,0.20513696407726328,-0.11235323572309147,0.0906123233467777,0.026294085453101582,-0.06299993939533463,-0.11235323572309147,0.9953170830519921,0.6703687886889564,-0.3114408189288594,-0.6732600157291869,-0.32696701188723154,0.2795894151991083,0.9936257373808829,-0.3084110338867702,-0.6194160055644303,0.8554181128725676,-0.4363680041810791,0.8320737581010232,0.4469409805861066,-0.518789104055427,0.8174114197859268,-0.8208863261614167,-0.7772593780763183,0.16715737630604469,-0.8163267319957238,-0.8327365467450453,-1.180821369129682,-0.8082752276559007,0.6198889400983848,-0.8811986541195131,-0.8526760335005994,0.2825388027198287,0.6885882003575888,0.3056192761639378,0.5470064288453288,0.6927408730594116,0.6468036989109606,0.6614969159209977,0.7250066471107897,2.199038925276175,0.6863629633775085,0.7110706037157719,0.7241938067503839,0.05664514923675684,0.4744148183099398,0.7633179637600782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2-34,209,COc1ccc2c3c1O[C@H]4[C@@]53[C@H](CCOC(NC4)=O)[C@H](C2)[NH+](CC5)C,-1.3530751266914425,-0.1969991029137971,0.16347624123642873,0.07155229817601452,-0.09167694279027822,-0.1969991029137971,0.8119679538541199,0.8407670186691798,-0.040143194636478696,0.24925952905831722,-0.03286120179903503,-0.9876617540316796,-0.04286676541921615,0.09652761995929114,0.1345083934722214,-0.4979130532132541,-0.2559755264642775,0.7320156574688091,-0.17824691122428182,-0.5902133591405017,0.7210123176708507,-0.11405052457188501,-0.7231922112965177,0.5895420863540805,-0.5496941146631131,-0.7237870076886092,-0.4749165660425952,-0.5720583439901206,0.4995019341057983,-0.37056183909840973,-0.5895264862768596,0.2501823288876607,0.5691995281440335,0.3826498476753658,-0.05688606929506757,0.5732836277362838,0.18061005319402954,0.5009218891544467,-0.2716964856211818,0.2528098049088521,0.5087643589665785,0.7292179596288976,0.5045591562041125,0.2940845313051328,0.9528623837011634,0.5447559576501072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2-98,91,S(=O)(=O)(O[C@H]1[C@H]2OC[C@@H](OS(=O)(=O)c3c(N)cccc3)[C@H]2OC1)c1c(N)cccc1,0.59468998676944,-0.07678349104809754,0.6779652689269658,0.5790874625017441,0.2292791335979502,-0.07678349104809754,-2.8806302753943083,0.3377084146318922,1.2510899947725616,-2.114905384978858,0.1474799587886375,0.3941431932086703,-1.6030753922992864,-0.8397192120046397,-1.223136866449567,0.18075395278885872,0.7658339624949421,-0.27724741929541025,0.7644800018836546,0.5736079253166102,-0.2558218686506423,-0.2051412656791813,0.5984627167005805,0.20613008935680655,-0.7112141758789184,0.5772519629551826,-0.015288093879921732,0.6063548927131391,0.2876822125525641,-0.33939200572977735,0.6068971020490238,-0.912878811070161,-0.3380390478829626,0.6585667166913672,-0.29714832681475767,-0.35242253996893874,-2.1210280822976872,-0.47813830609118807,0.37438232826272744,-0.9790017968475838,-0.5400966522355374,-3.035457960539657,-0.8685991960507662,-3.5335886474596303,-1.4699873400627914,-1.0369046002223727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2-84,48,O=C(OCC)CCNC(=O)[C@H]1[C@@H]2[C@@]3(C)[C@@H](O)[C@H](OC3=O)C=C2[C@H]2[C@]31CC(=C)[C@@](O)(C3)CC2,1.7633490548459692,0.13505480613776755,0.9030881151094028,0.8424035052304676,0.4858535035578579,0.13505480613776755,0.6376411632809872,-1.2901864427549792,1.5310239139647353,-1.7114632097079379,-0.48353590476541974,0.45619315629718427,-0.7095103658222242,-0.8586489350402875,-1.3608955729543875,1.6848156105202157,-0.6222698534819396,-0.47876226325220433,-0.4617916888091596,-0.3797780687661104,-0.49164201810732905,-2.406255651815083,0.19691292418239303,-1.7415245543951705,-0.9404786339586952,0.005473617943438028,-0.7246711083865198,0.5613508377322426,-0.5861124433577126,-0.7088010169927002,0.5319148877166244,-0.13115572772080047,-0.45931096945000743,0.29647038664887215,0.41119473661140177,-0.45994231477519276,0.34790465845025254,-0.5294502171673421,-1.0751851133664907,-1.2175631047522215,-0.5265154004284469,0.7976195466175398,-0.6222479175024371,-1.4957647274172012,-0.5422098582982047,-0.5820029156455624,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2-40,3,CO[C@H]1[C@@H]2[N@H+](CC[C@]3(C(C(C(OC)=C4)=O)=C1C4=O)[C@@H]2C=C(C(C3)=O)OC)C,-0.5739690813070898,0.03550549706183985,0.48068709080771693,0.4156033804215144,0.2125966197496559,0.03550549706183985,0.640078253765305,0.4677017150792518,0.2741396778176345,-0.13098992931072553,0.2000719422971784,-0.9876617540316796,-0.018580225909496987,0.06926514335907534,0.04191044536985526,-0.5699955851994718,-0.3440516572746472,0.5365788320157429,-0.7034853712265793,-0.5968134374229418,0.5236964621946637,0.13700439545743695,-1.0778699769804707,-0.26099790262118594,-0.1737873487601224,-1.0579510092643403,-0.30234526196045564,-0.23424007313102332,0.6929761201599981,-0.03847941745223437,-0.2445161555633306,-1.196406290957513,0.5672679019671771,0.09646729311841115,-0.26475055423828864,0.5441783779662999,-0.4798006448466618,0.7784808611558515,0.39081809059853384,-0.39338696773944926,0.7715985006303638,0.4116631060970323,0.7378934237825113,-0.030776685727391506,0.8296347393775352,0.7608629208464163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2-82,52,O=C(NC1CC1)[C@H]1[C@@H]2[C@@]3(C)[C@@H](O)[C@H](OC3=O)[C@H]3O[C@@]23[C@H]2[C@@]31CC(=O)[C@](C=O)(C3)CC2,0.20513696407726328,0.5483630548432304,0.9386007031276213,0.9620461477673606,0.7889270361944426,0.5483630548432304,0.5272423261289151,0.39162621838279044,0.8252435640090271,-1.546666361901388,0.3553045790217755,-0.16907954867167913,-0.31820590828268,-0.47725511042970287,-0.7428800516402658,0.012819190971513938,-0.640129822890845,-0.4385719318305853,-0.43625417781385384,-0.5273970549056077,-0.45203903614741153,-0.7101217159920937,0.5256213037155082,0.5702566240019906,-0.20212686983692732,0.46641490302176025,-0.34775445569197716,0.6099853523473129,0.6929761201599981,-0.241353917649041,0.5988380077174434,-1.5157115729399688,-0.3778232300426091,-0.013718823481292587,-0.669564711595701,-0.4046969829166421,-0.6446053113065712,-0.42928697605560545,-0.5369927850189871,-0.93300591624436,-0.4519864754921532,-0.5227133513453971,-0.39311064908144744,0.6364061672972531,-0.7471737776629505,-0.42098583680405466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2-24,113,O=C([C@H]1[C@@H]2[C@]3([C@H]([C@@H]([C@H]4O[C@@]24[C@H]5[C@]16CC([C@](C6)(CC5)C[NH2+]C7CC7)=O)OC3=O)O)C)NC8CC8,0.9842430094616154,-0.3772452867520929,0.7672913146078982,0.6091142456668033,0.06705499280160672,-0.3772452867520929,-0.14741978081912907,-0.07215037357409489,1.3195320888321633,-1.4574050890218662,-0.9625502755551509,0.38698358208307315,-1.0709671977837005,-1.152327786065037,-1.4980149807600658,1.4449136885109,-3.0893006314971614,0.7259234092136608,-0.47319275133724426,-1.259974453631533,0.6468603646334974,-1.3376869506784812,-1.1037769530082928,-1.5017832985176256,-0.912669918073672,-1.1994442625892983,-0.16533997989015395,-0.9944239276054896,-0.7228729184125658,-0.9634416962298723,-1.003160355172075,-0.661032282636226,0.548880572523472,-0.1489349286840946,-0.17119350259661392,0.5350272757435228,0.4379706829065998,0.6107548556536896,-0.00712552080304204,0.7517215644456519,0.6273775006128306,1.145585586682638,0.6096366656172042,0.7320044192173585,1.3837595837919767,0.6727187246641584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2-68,91,O=C(N1CCOCC1)[C@H]1[C@@H]2[C@@]3(C)[C@@H](O)[C@H](OC3=O)C=C2[C@H]2[C@]31CC(=C)[C@@](O)(C3)CC2,-0.18441605861491342,0.20148149811294574,0.7928720743145138,0.7492668634928809,0.47823561776974477,0.20148149811294574,-0.07267090837185577,-0.7338558642352251,0.8398158090961235,-1.4119546221548396,0.37932527249761255,-0.44114477144439074,0.49841512565070206,-0.3948599490151842,-0.6434944973108374,0.2160382641048051,0.059729898657245324,-0.37961071961230847,-1.6111437649861404,-0.2342017565736124,-0.37902198128406583,-0.4157784813802581,0.5395213121428591,-0.9340662520145716,0.011384655624291622,0.5002042735748548,-0.1160658259353509,0.6975197979133595,0.6929761201599981,0.14736033481041969,0.695417996589263,-0.41621613330279833,-0.21527091692595682,0.5045027461174655,-0.1038994797555681,-0.22120305763673095,-0.6429269840973894,-0.22715469869997773,0.42799321751682734,-0.7548879572946521,-0.245646440785341,0.10555260395532026,-0.39913516579148495,-1.1831080867380799,-0.2696218440118402,-0.39537596055351365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2-77,61,O=C1NCC[C@]2(C)[C@H]3[C@H](O)C=C(C)[C@@H](CCC#N)[C@@H]3CCC2=C1,-0.5739690813070892,-0.6013021579278616,-0.29892962077173635,-0.440628031711668,-0.5808493256831732,-0.6013021579278616,0.6801760277972497,-0.7281645815969173,-0.3756827940170794,0.8560683919884192,-0.15135499506675484,-0.538992790160892,-0.4730302304487674,0.3898662289121652,0.43878676305885395,-0.22660020231998512,-0.856278716247029,-0.404697894341024,0.05915850368674716,-1.0437516852524762,-0.4224855544853988,1.107680861743877,-0.05326892083236,-4.1582506937013,-1.0650319832158397,0.024822603703471693,0.288106254136996,0.7011899975011076,0.515874679018683,0.03447929411755805,0.7142299609828203,-0.8292587855994581,-0.46612486340658255,-0.49229092698557947,-1.0389583378047909,-0.4813494841058599,-1.0911089423036617,-0.4594192516281332,-0.2661665502079718,-0.414283922953952,-0.49415027924355986,1.2389800122143553,-0.5892193563318768,-1.924895164679385,0.24257923514798507,-0.525721354185004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
